CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031400000000000TF0F;09/08/2024;8;0,695;R
ES0031400000000000TF0F;09/08/2024;9;0,634;R
ES0031400000000000TF0F;09/08/2024;10;0,839;R
ES0031400000000000TF0F;09/08/2024;11;0,723;R
ES0031400000000000TF0F;09/08/2024;12;0,967;R
ES0031400000000000TF0F;09/08/2024;13;0,727;R
ES0031400000000000TF0F;09/08/2024;14;0,842;R
ES0031400000000000TF0F;09/08/2024;15;0,623;R
ES0031400000000000TF0F;09/08/2024;16;0,688;R
ES0031400000000000TF0F;09/08/2024;17;0,423;R
ES0031400000000000TF0F;09/08/2024;18;0,89;R
ES0031400000000000TF0F;09/08/2024;19;0,939;R
ES0031400000000000TF0F;09/08/2024;20;0,794;R
ES0031400000000000TF0F;09/08/2024;21;0,716;R
ES0031400000000000TF0F;09/08/2024;22;0,803;R
ES0031400000000000TF0F;09/08/2024;23;0,434;R
ES0031400000000000TF0F;09/08/2024;24;0,341;R
ES0031400000000000TF0F;10/08/2024;1;0,354;R
ES0031400000000000TF0F;10/08/2024;2;0,341;R
ES0031400000000000TF0F;10/08/2024;3;0,42;R
ES0031400000000000TF0F;10/08/2024;4;0,326;R
ES0031400000000000TF0F;10/08/2024;5;0,488;R
ES0031400000000000TF0F;10/08/2024;6;0,439;R
ES0031400000000000TF0F;10/08/2024;7;0,287;R
ES0031400000000000TF0F;10/08/2024;8;0,211;R
ES0031400000000000TF0F;10/08/2024;9;0,477;R
ES0031400000000000TF0F;10/08/2024;10;0,725;R
ES0031400000000000TF0F;10/08/2024;11;0,718;R
ES0031400000000000TF0F;10/08/2024;12;0,669;R
ES0031400000000000TF0F;10/08/2024;13;0,518;R
ES0031400000000000TF0F;10/08/2024;14;0,642;R
ES0031400000000000TF0F;10/08/2024;15;0,251;R
ES0031400000000000TF0F;10/08/2024;16;0,215;R
ES0031400000000000TF0F;10/08/2024;17;0,497;R
ES0031400000000000TF0F;10/08/2024;18;0,743;R
ES0031400000000000TF0F;10/08/2024;19;0,687;R
ES0031400000000000TF0F;10/08/2024;20;0,586;R
ES0031400000000000TF0F;10/08/2024;21;0,525;R
ES0031400000000000TF0F;10/08/2024;22;0,652;R
ES0031400000000000TF0F;10/08/2024;23;0,455;R
ES0031400000000000TF0F;10/08/2024;24;0,283;R
ES0031400000000000TF0F;11/08/2024;1;0,24;R
ES0031400000000000TF0F;11/08/2024;2;0,284;R
ES0031400000000000TF0F;11/08/2024;3;0,457;R
ES0031400000000000TF0F;11/08/2024;4;0,204;R
ES0031400000000000TF0F;11/08/2024;5;0,233;R
ES0031400000000000TF0F;11/08/2024;6;0,252;R
ES0031400000000000TF0F;11/08/2024;7;0,378;R
ES0031400000000000TF0F;11/08/2024;8;0,245;R
ES0031400000000000TF0F;11/08/2024;9;0,334;R
ES0031400000000000TF0F;11/08/2024;10;0,742;R
ES0031400000000000TF0F;11/08/2024;11;0,578;R
ES0031400000000000TF0F;11/08/2024;12;0,71;R
ES0031400000000000TF0F;11/08/2024;13;0,645;R
ES0031400000000000TF0F;11/08/2024;14;0,74;R
ES0031400000000000TF0F;11/08/2024;15;0,459;R
ES0031400000000000TF0F;11/08/2024;16;0,303;R
ES0031400000000000TF0F;11/08/2024;17;0,225;R
ES0031400000000000TF0F;11/08/2024;18;0,544;R
ES0031400000000000TF0F;11/08/2024;19;0,78;R
ES0031400000000000TF0F;11/08/2024;20;0,546;R
ES0031400000000000TF0F;11/08/2024;21;0,649;R
ES0031400000000000TF0F;11/08/2024;22;0,798;R
ES0031400000000000TF0F;11/08/2024;23;0,431;R
ES0031400000000000TF0F;11/08/2024;24;0,271;R
ES0031400000000000TF0F;12/08/2024;1;0,332;R
ES0031400000000000TF0F;12/08/2024;2;0,391;R
ES0031400000000000TF0F;12/08/2024;3;0,263;R
ES0031400000000000TF0F;12/08/2024;4;0,42;R
ES0031400000000000TF0F;12/08/2024;5;0,304;R
ES0031400000000000TF0F;12/08/2024;6;0,393;R
ES0031400000000000TF0F;12/08/2024;7;0,427;R
ES0031400000000000TF0F;12/08/2024;8;0,435;R
ES0031400000000000TF0F;12/08/2024;9;0,45;R
ES0031400000000000TF0F;12/08/2024;10;0,82;R
ES0031400000000000TF0F;12/08/2024;11;0,79;R
ES0031400000000000TF0F;12/08/2024;12;0,924;R
ES0031400000000000TF0F;12/08/2024;13;0,926;R
ES0031400000000000TF0F;12/08/2024;14;0,86;R
ES0031400000000000TF0F;12/08/2024;15;0,514;R
ES0031400000000000TF0F;12/08/2024;16;0,612;R
ES0031400000000000TF0F;12/08/2024;17;0,542;R
ES0031400000000000TF0F;12/08/2024;18;0,744;R
ES0031400000000000TF0F;12/08/2024;19;0,961;R
ES0031400000000000TF0F;12/08/2024;20;0,704;R
ES0031400000000000TF0F;12/08/2024;21;0,978;R
ES0031400000000000TF0F;12/08/2024;22;0,835;R
ES0031400000000000TF0F;12/08/2024;23;0,404;R
ES0031400000000000TF0F;12/08/2024;24;0,489;R
ES0031400000000000TF0F;13/08/2024;1;0,405;R
ES0031400000000000TF0F;13/08/2024;2;0,212;R
ES0031400000000000TF0F;13/08/2024;3;0,475;R
ES0031400000000000TF0F;13/08/2024;4;0,391;R
ES0031400000000000TF0F;13/08/2024;5;0,487;R
ES0031400000000000TF0F;13/08/2024;6;0,33;R
ES0031400000000000TF0F;13/08/2024;7;0,475;R
ES0031400000000000TF0F;13/08/2024;8;0,658;R
ES0031400000000000TF0F;13/08/2024;9;0,5;R
ES0031400000000000TF0F;13/08/2024;10;0,78;R
ES0031400000000000TF0F;13/08/2024;11;0,729;R
ES0031400000000000TF0F;13/08/2024;12;0,896;R
ES0031400000000000TF0F;13/08/2024;13;0,817;R
ES0031400000000000TF0F;13/08/2024;14;0,932;R
ES0031400000000000TF0F;13/08/2024;15;0,625;R
ES0031400000000000TF0F;13/08/2024;16;0,62;R
ES0031400000000000TF0F;13/08/2024;17;0,577;R
ES0031400000000000TF0F;13/08/2024;18;0,758;R
ES0031400000000000TF0F;13/08/2024;19;0,801;R
ES0031400000000000TF0F;13/08/2024;20;0,907;R
ES0031400000000000TF0F;13/08/2024;21;0,754;R
ES0031400000000000TF0F;13/08/2024;22;0,864;R
ES0031400000000000TF0F;13/08/2024;23;0,402;R
ES0031400000000000TF0F;13/08/2024;24;0,45;R
ES0031400000000000TF0F;14/08/2024;1;0,204;R
ES0031400000000000TF0F;14/08/2024;2;0,229;R
ES0031400000000000TF0F;14/08/2024;3;0,231;R
ES0031400000000000TF0F;14/08/2024;4;0,334;R
ES0031400000000000TF0F;14/08/2024;5;0,266;R
ES0031400000000000TF0F;14/08/2024;6;0,285;R
ES0031400000000000TF0F;14/08/2024;7;0,258;R
ES0031400000000000TF0F;14/08/2024;8;0,407;R
ES0031400000000000TF0F;14/08/2024;9;0,428;R
ES0031400000000000TF0F;14/08/2024;10;0,982;R
ES0031400000000000TF0F;14/08/2024;11;0,897;R
ES0031400000000000TF0F;14/08/2024;12;0,951;R
ES0031400000000000TF0F;14/08/2024;13;0,985;R
ES0031400000000000TF0F;14/08/2024;14;0,891;R
ES0031400000000000TF0F;14/08/2024;15;0,612;R
ES0031400000000000TF0F;14/08/2024;16;0,436;R
ES0031400000000000TF0F;14/08/2024;17;0,657;R
ES0031400000000000TF0F;14/08/2024;18;0,739;R
ES0031400000000000TF0F;14/08/2024;19;0,897;R
ES0031400000000000TF0F;14/08/2024;20;0,97;R
ES0031400000000000TF0F;14/08/2024;21;0,87;R
ES0031400000000000TF0F;14/08/2024;22;0,99;R
ES0031400000000000TF0F;14/08/2024;23;0,469;R
ES0031400000000000TF0F;14/08/2024;24;0,409;R
ES0031400000000000TF0F;15/08/2024;1;0,276;R
ES0031400000000000TF0F;15/08/2024;2;0,34;R
ES0031400000000000TF0F;15/08/2024;3;0,481;R
ES0031400000000000TF0F;15/08/2024;4;0,392;R
ES0031400000000000TF0F;15/08/2024;5;0,477;R
ES0031400000000000TF0F;15/08/2024;6;0,283;R
ES0031400000000000TF0F;15/08/2024;7;0,328;R
ES0031400000000000TF0F;15/08/2024;8;0,671;R
ES0031400000000000TF0F;15/08/2024;9;0,631;R
ES0031400000000000TF0F;15/08/2024;10;0,797;R
ES0031400000000000TF0F;15/08/2024;11;0,749;R
ES0031400000000000TF0F;15/08/2024;12;0,722;R
ES0031400000000000TF0F;15/08/2024;13;0,933;R
ES0031400000000000TF0F;15/08/2024;14;0,815;R
ES0031400000000000TF0F;15/08/2024;15;0,5;R
ES0031400000000000TF0F;15/08/2024;16;0,418;R
ES0031400000000000TF0F;15/08/2024;17;0,687;R
ES0031400000000000TF0F;15/08/2024;18;0,779;R
ES0031400000000000TF0F;15/08/2024;19;0,832;R
ES0031400000000000TF0F;15/08/2024;20;0,848;R
ES0031400000000000TF0F;15/08/2024;21;0,979;R
ES0031400000000000TF0F;15/08/2024;22;0,883;R
ES0031400000000000TF0F;15/08/2024;23;0,254;R
ES0031400000000000TF0F;15/08/2024;24;0,348;R
ES0031400000000000TF0F;16/08/2024;1;0,243;R
ES0031400000000000TF0F;16/08/2024;2;0,431;R
ES0031400000000000TF0F;16/08/2024;3;0,266;R
ES0031400000000000TF0F;16/08/2024;4;0,393;R
ES0031400000000000TF0F;16/08/2024;5;0,474;R
ES0031400000000000TF0F;16/08/2024;6;0,415;R
ES0031400000000000TF0F;16/08/2024;7;0,231;R
ES0031400000000000TF0F;16/08/2024;8;0,422;R
ES0031400000000000TF0F;16/08/2024;9;0,571;R
ES0031400000000000TF0F;16/08/2024;10;0,775;R
ES0031400000000000TF0F;16/08/2024;11;0,834;R
ES0031400000000000TF0F;16/08/2024;12;0,969;R
ES0031400000000000TF0F;16/08/2024;13;0,745;R
ES0031400000000000TF0F;16/08/2024;14;0,892;R
ES0031400000000000TF0F;16/08/2024;15;0,68;R
ES0031400000000000TF0F;16/08/2024;16;0,599;R
ES0031400000000000TF0F;16/08/2024;17;0,48;R
ES0031400000000000TF0F;16/08/2024;18;0,91;R
ES0031400000000000TF0F;16/08/2024;19;0,971;R
ES0031400000000000TF0F;16/08/2024;20;0,872;R
ES0031400000000000TF0F;16/08/2024;21;0,855;R
ES0031400000000000TF0F;16/08/2024;22;0,982;R
ES0031400000000000TF0F;16/08/2024;23;0,347;R
ES0031400000000000TF0F;16/08/2024;24;0,331;R
ES0031400000000000TF0F;17/08/2024;1;0,453;R
ES0031400000000000TF0F;17/08/2024;2;0,434;R
ES0031400000000000TF0F;17/08/2024;3;0,436;R
ES0031400000000000TF0F;17/08/2024;4;0,362;R
ES0031400000000000TF0F;17/08/2024;5;0,201;R
ES0031400000000000TF0F;17/08/2024;6;0,486;R
ES0031400000000000TF0F;17/08/2024;7;0,445;R
ES0031400000000000TF0F;17/08/2024;8;0,345;R
ES0031400000000000TF0F;17/08/2024;9;0,37;R
ES0031400000000000TF0F;17/08/2024;10;0,781;R
ES0031400000000000TF0F;17/08/2024;11;0,608;R
ES0031400000000000TF0F;17/08/2024;12;0,705;R
ES0031400000000000TF0F;17/08/2024;13;0,62;R
ES0031400000000000TF0F;17/08/2024;14;0,69;R
ES0031400000000000TF0F;17/08/2024;15;0,488;R
ES0031400000000000TF0F;17/08/2024;16;0,227;R
ES0031400000000000TF0F;17/08/2024;17;0,36;R
ES0031400000000000TF0F;17/08/2024;18;0,788;R
ES0031400000000000TF0F;17/08/2024;19;0,524;R
ES0031400000000000TF0F;17/08/2024;20;0,638;R
ES0031400000000000TF0F;17/08/2024;21;0,73;R
ES0031400000000000TF0F;17/08/2024;22;0,694;R
ES0031400000000000TF0F;17/08/2024;23;0,253;R
ES0031400000000000TF0F;17/08/2024;24;0,212;R
ES0031400000000000TF0F;18/08/2024;1;0,315;R
ES0031400000000000TF0F;18/08/2024;2;0,257;R
ES0031400000000000TF0F;18/08/2024;3;0,409;R
ES0031400000000000TF0F;18/08/2024;4;0,469;R
ES0031400000000000TF0F;18/08/2024;5;0,389;R
ES0031400000000000TF0F;18/08/2024;6;0,308;R
ES0031400000000000TF0F;18/08/2024;7;0,225;R
ES0031400000000000TF0F;18/08/2024;8;0,39;R
ES0031400000000000TF0F;18/08/2024;9;0,421;R
ES0031400000000000TF0F;18/08/2024;10;0,542;R
ES0031400000000000TF0F;18/08/2024;11;0,558;R
ES0031400000000000TF0F;18/08/2024;12;0,716;R
ES0031400000000000TF0F;18/08/2024;13;0,678;R
ES0031400000000000TF0F;18/08/2024;14;0,647;R
ES0031400000000000TF0F;18/08/2024;15;0,219;R
ES0031400000000000TF0F;18/08/2024;16;0,362;R
ES0031400000000000TF0F;18/08/2024;17;0,292;R
ES0031400000000000TF0F;18/08/2024;18;0,66;R
ES0031400000000000TF0F;18/08/2024;19;0,75;R
ES0031400000000000TF0F;18/08/2024;20;0,635;R
ES0031400000000000TF0F;18/08/2024;21;0,799;R
ES0031400000000000TF0F;18/08/2024;22;0,511;R
ES0031400000000000TF0F;18/08/2024;23;0,217;R
ES0031400000000000TF0F;18/08/2024;24;0,436;R
ES0031400000000000TF0F;19/08/2024;1;0,213;R
ES0031400000000000TF0F;19/08/2024;2;0,235;R
ES0031400000000000TF0F;19/08/2024;3;0,442;R
ES0031400000000000TF0F;19/08/2024;4;0,4;R
ES0031400000000000TF0F;19/08/2024;5;0,338;R
ES0031400000000000TF0F;19/08/2024;6;0,403;R
ES0031400000000000TF0F;19/08/2024;7;0,462;R
ES0031400000000000TF0F;19/08/2024;8;0,445;R
ES0031400000000000TF0F;19/08/2024;9;0,574;R
ES0031400000000000TF0F;19/08/2024;10;0,977;R
ES0031400000000000TF0F;19/08/2024;11;0,711;R
ES0031400000000000TF0F;19/08/2024;12;0,742;R
ES0031400000000000TF0F;19/08/2024;13;0,896;R
ES0031400000000000TF0F;19/08/2024;14;0,841;R
ES0031400000000000TF0F;19/08/2024;15;0,675;R
ES0031400000000000TF0F;19/08/2024;16;0,414;R
ES0031400000000000TF0F;19/08/2024;17;0,61;R
ES0031400000000000TF0F;19/08/2024;18;0,739;R
ES0031400000000000TF0F;19/08/2024;19;0,752;R
ES0031400000000000TF0F;19/08/2024;20;0,715;R
ES0031400000000000TF0F;19/08/2024;21;0,792;R
ES0031400000000000TF0F;19/08/2024;22;0,938;R
ES0031400000000000TF0F;19/08/2024;23;0,337;R
ES0031400000000000TF0F;19/08/2024;24;0,251;R
ES0031400000000000TF0F;20/08/2024;1;0,377;R
ES0031400000000000TF0F;20/08/2024;2;0,445;R
ES0031400000000000TF0F;20/08/2024;3;0,232;R
ES0031400000000000TF0F;20/08/2024;4;0,349;R
ES0031400000000000TF0F;20/08/2024;5;0,44;R
ES0031400000000000TF0F;20/08/2024;6;0,266;R
ES0031400000000000TF0F;20/08/2024;7;0,441;R
ES0031400000000000TF0F;20/08/2024;8;0,528;R
ES0031400000000000TF0F;20/08/2024;9;0,643;R
ES0031400000000000TF0F;20/08/2024;10;0,995;R
ES0031400000000000TF0F;20/08/2024;11;0,904;R
ES0031400000000000TF0F;20/08/2024;12;0,797;R
ES0031400000000000TF0F;20/08/2024;13;0,993;R
ES0031400000000000TF0F;20/08/2024;14;0,873;R
ES0031400000000000TF0F;20/08/2024;15;0,441;R
ES0031400000000000TF0F;20/08/2024;16;0,651;R
ES0031400000000000TF0F;20/08/2024;17;0,638;R
ES0031400000000000TF0F;20/08/2024;18;0,929;R
ES0031400000000000TF0F;20/08/2024;19;0,878;R
ES0031400000000000TF0F;20/08/2024;20;0,801;R
ES0031400000000000TF0F;20/08/2024;21;0,736;R
ES0031400000000000TF0F;20/08/2024;22;0,742;R
ES0031400000000000TF0F;20/08/2024;23;0,325;R
ES0031400000000000TF0F;20/08/2024;24;0,409;R
ES0031400000000000TF0F;21/08/2024;1;0,366;R
ES0031400000000000TF0F;21/08/2024;2;0,332;R
ES0031400000000000TF0F;21/08/2024;3;0,478;R
ES0031400000000000TF0F;21/08/2024;4;0,212;R
ES0031400000000000TF0F;21/08/2024;5;0,23;R
ES0031400000000000TF0F;21/08/2024;6;0,454;R
ES0031400000000000TF0F;21/08/2024;7;0,384;R
ES0031400000000000TF0F;21/08/2024;8;0,633;R
ES0031400000000000TF0F;21/08/2024;9;0,405;R
ES0031400000000000TF0F;21/08/2024;10;0,846;R
ES0031400000000000TF0F;21/08/2024;11;0,702;R
ES0031400000000000TF0F;21/08/2024;12;0,754;R
ES0031400000000000TF0F;21/08/2024;13;0,727;R
ES0031400000000000TF0F;21/08/2024;14;0,896;R
ES0031400000000000TF0F;21/08/2024;15;0,666;R
ES0031400000000000TF0F;21/08/2024;16;0,525;R
ES0031400000000000TF0F;21/08/2024;17;0,642;R
ES0031400000000000TF0F;21/08/2024;18;0,932;R
ES0031400000000000TF0F;21/08/2024;19;0,908;R
ES0031400000000000TF0F;21/08/2024;20;0,762;R
ES0031400000000000TF0F;21/08/2024;21;0,892;R
ES0031400000000000TF0F;21/08/2024;22;0,857;R
ES0031400000000000TF0F;21/08/2024;23;0,324;R
ES0031400000000000TF0F;21/08/2024;24;0,481;R
ES0031400000000000TF0F;22/08/2024;1;0,383;R
ES0031400000000000TF0F;22/08/2024;2;0,211;R
ES0031400000000000TF0F;22/08/2024;3;0,254;R
ES0031400000000000TF0F;22/08/2024;4;0,35;R
ES0031400000000000TF0F;22/08/2024;5;0,485;R
ES0031400000000000TF0F;22/08/2024;6;0,388;R
ES0031400000000000TF0F;22/08/2024;7;0,435;R
ES0031400000000000TF0F;22/08/2024;8;0,504;R
ES0031400000000000TF0F;22/08/2024;9;0,401;R
ES0031400000000000TF0F;22/08/2024;10;0,771;R
ES0031400000000000TF0F;22/08/2024;11;0,735;R
ES0031400000000000TF0F;22/08/2024;12;0,859;R
ES0031400000000000TF0F;22/08/2024;13;0,729;R
ES0031400000000000TF0F;22/08/2024;14;0,809;R
ES0031400000000000TF0F;22/08/2024;15;0,628;R
ES0031400000000000TF0F;22/08/2024;16;0,562;R
ES0031400000000000TF0F;22/08/2024;17;0,466;R
ES0031400000000000TF0F;22/08/2024;18;0,931;R
ES0031400000000000TF0F;22/08/2024;19;0,898;R
ES0031400000000000TF0F;22/08/2024;20;0,783;R
ES0031400000000000TF0F;22/08/2024;21;0,758;R
ES0031400000000000TF0F;22/08/2024;22;0,939;R
ES0031400000000000TF0F;22/08/2024;23;0,406;R
ES0031400000000000TF0F;22/08/2024;24;0,491;R
ES0031400000000000TF0F;23/08/2024;1;0,342;R
ES0031400000000000TF0F;23/08/2024;2;0,253;R
ES0031400000000000TF0F;23/08/2024;3;0,401;R
ES0031400000000000TF0F;23/08/2024;4;0,213;R
ES0031400000000000TF0F;23/08/2024;5;0,393;R
ES0031400000000000TF0F;23/08/2024;6;0,286;R
ES0031400000000000TF0F;23/08/2024;7;0,33;R
ES0031400000000000TF0F;23/08/2024;8;0,5;R
ES0031400000000000TF0F;23/08/2024;9;0,642;R
ES0031400000000000TF0F;23/08/2024;10;0,928;R
ES0031400000000000TF0F;23/08/2024;11;0,713;R
ES0031400000000000TF0F;23/08/2024;12;0,922;R
ES0031400000000000TF0F;23/08/2024;13;0,977;R
ES0031400000000000TF0F;23/08/2024;14;0,753;R
ES0031400000000000TF0F;23/08/2024;15;0,636;R
ES0031400000000000TF0F;23/08/2024;16;0,546;R
ES0031400000000000TF0F;23/08/2024;17;0,435;R
ES0031400000000000TF0F;23/08/2024;18;0,969;R
ES0031400000000000TF0F;23/08/2024;19;0,916;R
ES0031400000000000TF0F;23/08/2024;20;0,878;R
ES0031400000000000TF0F;23/08/2024;21;0,798;R
ES0031400000000000TF0F;23/08/2024;22;0,76;R
ES0031400000000000TF0F;23/08/2024;23;0,403;R
ES0031400000000000TF0F;23/08/2024;24;0,298;R
ES0031400000000000TF0F;24/08/2024;1;0,434;R
ES0031400000000000TF0F;24/08/2024;2;0,298;R
ES0031400000000000TF0F;24/08/2024;3;0,229;R
ES0031400000000000TF0F;24/08/2024;4;0,421;R
ES0031400000000000TF0F;24/08/2024;5;0,461;R
ES0031400000000000TF0F;24/08/2024;6;0,313;R
ES0031400000000000TF0F;24/08/2024;7;0,266;R
ES0031400000000000TF0F;24/08/2024;8;0,341;R
ES0031400000000000TF0F;24/08/2024;9;0,345;R
ES0031400000000000TF0F;24/08/2024;10;0,767;R
ES0031400000000000TF0F;24/08/2024;11;0,543;R
ES0031400000000000TF0F;24/08/2024;12;0,778;R
ES0031400000000000TF0F;24/08/2024;13;0,636;R
ES0031400000000000TF0F;24/08/2024;14;0,616;R
ES0031400000000000TF0F;24/08/2024;15;0,241;R
ES0031400000000000TF0F;24/08/2024;16;0,416;R
ES0031400000000000TF0F;24/08/2024;17;0,39;R
ES0031400000000000TF0F;24/08/2024;18;0,793;R
ES0031400000000000TF0F;24/08/2024;19;0,561;R
ES0031400000000000TF0F;24/08/2024;20;0,538;R
ES0031400000000000TF0F;24/08/2024;21;0,708;R
ES0031400000000000TF0F;24/08/2024;22;0,518;R
ES0031400000000000TF0F;24/08/2024;23;0,241;R
ES0031400000000000TF0F;24/08/2024;24;0,455;R
ES0031400000000000TF0F;25/08/2024;1;0,338;R
ES0031400000000000TF0F;25/08/2024;2;0,251;R
ES0031400000000000TF0F;25/08/2024;3;0,303;R
ES0031400000000000TF0F;25/08/2024;4;0,466;R
ES0031400000000000TF0F;25/08/2024;5;0,381;R
ES0031400000000000TF0F;25/08/2024;6;0,437;R
ES0031400000000000TF0F;25/08/2024;7;0,391;R
ES0031400000000000TF0F;25/08/2024;8;0,383;R
ES0031400000000000TF0F;25/08/2024;9;0,251;R
ES0031400000000000TF0F;25/08/2024;10;0,791;R
ES0031400000000000TF0F;25/08/2024;11;0,757;R
ES0031400000000000TF0F;25/08/2024;12;0,526;R
ES0031400000000000TF0F;25/08/2024;13;0,757;R
ES0031400000000000TF0F;25/08/2024;14;0,647;R
ES0031400000000000TF0F;25/08/2024;15;0,499;R
ES0031400000000000TF0F;25/08/2024;16;0,377;R
ES0031400000000000TF0F;25/08/2024;17;0,451;R
ES0031400000000000TF0F;25/08/2024;18;0,584;R
ES0031400000000000TF0F;25/08/2024;19;0,719;R
ES0031400000000000TF0F;25/08/2024;20;0,721;R
ES0031400000000000TF0F;25/08/2024;21;0,574;R
ES0031400000000000TF0F;25/08/2024;22;0,598;R
ES0031400000000000TF0F;25/08/2024;23;0,374;R
ES0031400000000000TF0F;25/08/2024;24;0,468;R
ES0031400000000000TF0F;26/08/2024;1;0,378;R
ES0031400000000000TF0F;26/08/2024;2;0,245;R
ES0031400000000000TF0F;26/08/2024;3;0,372;R
ES0031400000000000TF0F;26/08/2024;4;0,202;R
ES0031400000000000TF0F;26/08/2024;5;0,494;R
ES0031400000000000TF0F;26/08/2024;6;0,212;R
ES0031400000000000TF0F;26/08/2024;7;0,341;R
ES0031400000000000TF0F;26/08/2024;8;0,631;R
ES0031400000000000TF0F;26/08/2024;9;0,41;R
ES0031400000000000TF0F;26/08/2024;10;0,859;R
ES0031400000000000TF0F;26/08/2024;11;0,844;R
ES0031400000000000TF0F;26/08/2024;12;0,939;R
ES0031400000000000TF0F;26/08/2024;13;0,946;R
ES0031400000000000TF0F;26/08/2024;14;0,836;R
ES0031400000000000TF0F;26/08/2024;15;0,472;R
ES0031400000000000TF0F;26/08/2024;16;0,568;R
ES0031400000000000TF0F;26/08/2024;17;0,404;R
ES0031400000000000TF0F;26/08/2024;18;0,92;R
ES0031400000000000TF0F;26/08/2024;19;0,985;R
ES0031400000000000TF0F;26/08/2024;20;0,74;R
ES0031400000000000TF0F;26/08/2024;21;0,789;R
ES0031400000000000TF0F;26/08/2024;22;0,894;R
ES0031400000000000TF0F;26/08/2024;23;0,227;R
ES0031400000000000TF0F;26/08/2024;24;0,344;R
ES0031400000000000TF0F;27/08/2024;1;0,291;R
ES0031400000000000TF0F;27/08/2024;2;0,411;R
ES0031400000000000TF0F;27/08/2024;3;0,457;R
ES0031400000000000TF0F;27/08/2024;4;0,424;R
ES0031400000000000TF0F;27/08/2024;5;0,207;R
ES0031400000000000TF0F;27/08/2024;6;0,336;R
ES0031400000000000TF0F;27/08/2024;7;0,432;R
ES0031400000000000TF0F;27/08/2024;8;0,662;R
ES0031400000000000TF0F;27/08/2024;9;0,522;R
ES0031400000000000TF0F;27/08/2024;10;0,937;R
ES0031400000000000TF0F;27/08/2024;11;0,811;R
ES0031400000000000TF0F;27/08/2024;12;0,839;R
ES0031400000000000TF0F;27/08/2024;13;0,89;R
ES0031400000000000TF0F;27/08/2024;14;0,958;R
ES0031400000000000TF0F;27/08/2024;15;0,421;R
ES0031400000000000TF0F;27/08/2024;16;0,668;R
ES0031400000000000TF0F;27/08/2024;17;0,5;R
ES0031400000000000TF0F;27/08/2024;18;0,71;R
ES0031400000000000TF0F;27/08/2024;19;0,828;R
ES0031400000000000TF0F;27/08/2024;20;0,781;R
ES0031400000000000TF0F;27/08/2024;21;0,984;R
ES0031400000000000TF0F;27/08/2024;22;0,863;R
ES0031400000000000TF0F;27/08/2024;23;0,438;R
ES0031400000000000TF0F;27/08/2024;24;0,436;R
ES0031400000000000TF0F;28/08/2024;1;0,224;R
ES0031400000000000TF0F;28/08/2024;2;0,464;R
ES0031400000000000TF0F;28/08/2024;3;0,421;R
ES0031400000000000TF0F;28/08/2024;4;0,216;R
ES0031400000000000TF0F;28/08/2024;5;0,484;R
ES0031400000000000TF0F;28/08/2024;6;0,402;R
ES0031400000000000TF0F;28/08/2024;7;0,466;R
ES0031400000000000TF0F;28/08/2024;8;0,433;R
ES0031400000000000TF0F;28/08/2024;9;0,51;R
ES0031400000000000TF0F;28/08/2024;10;0,886;R
ES0031400000000000TF0F;28/08/2024;11;0,81;R
ES0031400000000000TF0F;28/08/2024;12;0,753;R
ES0031400000000000TF0F;28/08/2024;13;0,868;R
ES0031400000000000TF0F;28/08/2024;14;0,72;R
ES0031400000000000TF0F;28/08/2024;15;0,613;R
ES0031400000000000TF0F;28/08/2024;16;0,461;R
ES0031400000000000TF0F;28/08/2024;17;0,694;R
ES0031400000000000TF0F;28/08/2024;18;0,772;R
ES0031400000000000TF0F;28/08/2024;19;0,734;R
ES0031400000000000TF0F;28/08/2024;20;0,844;R
ES0031400000000000TF0F;28/08/2024;21;0,982;R
ES0031400000000000TF0F;28/08/2024;22;0,874;R
ES0031400000000000TF0F;28/08/2024;23;0,488;R
ES0031400000000000TF0F;28/08/2024;24;0,263;R
ES0031400000000000TF0F;29/08/2024;1;0,424;R
ES0031400000000000TF0F;29/08/2024;2;0,268;R
ES0031400000000000TF0F;29/08/2024;3;0,306;R
ES0031400000000000TF0F;29/08/2024;4;0,28;R
ES0031400000000000TF0F;29/08/2024;5;0,404;R
ES0031400000000000TF0F;29/08/2024;6;0,283;R
ES0031400000000000TF0F;29/08/2024;7;0,219;R
ES0031400000000000TF0F;29/08/2024;8;0,504;R
ES0031400000000000TF0F;29/08/2024;9;0,546;R
ES0031400000000000TF0F;29/08/2024;10;0,858;R
ES0031400000000000TF0F;29/08/2024;11;0,737;R
ES0031400000000000TF0F;29/08/2024;12;0,913;R
ES0031400000000000TF0F;29/08/2024;13;0,903;R
ES0031400000000000TF0F;29/08/2024;14;0,86;R
ES0031400000000000TF0F;29/08/2024;15;0,488;R
ES0031400000000000TF0F;29/08/2024;16;0,586;R
ES0031400000000000TF0F;29/08/2024;17;0,64;R
ES0031400000000000TF0F;29/08/2024;18;0,984;R
